video,frame_t,dt,class_id,area_t,remain_ratio,type
2097_HVti7xTm2ow,3,5,61,25059,0.0332,vanish
2097_HVti7xTm2ow,4,1,61,3506,0.0000,vanish
2097_HVti7xTm2ow,4,5,61,18362,0.0000,vanish
2097_HVti7xTm2ow,5,4,61,15897,0.0000,vanish
2097_HVti7xTm2ow,6,3,61,12137,0.0000,vanish
2097_HVti7xTm2ow,7,2,61,8896,0.0000,vanish
2097_HVti7xTm2ow,8,1,61,833,0.0000,vanish
2097_HVti7xTm2ow,9,4,1,958,0.0000,vanish
2097_HVti7xTm2ow,10,3,1,3601,0.0000,vanish
2097_HVti7xTm2ow,11,2,1,9870,0.0000,vanish
2097_HVti7xTm2ow,12,1,1,11331,0.0000,vanish
2097_HVti7xTm2ow,15,5,1,35525,0.0869,vanish
2097_HVti7xTm2ow,16,5,1,37981,0.0307,vanish
2097_HVti7xTm2ow,17,5,1,51861,0.0190,vanish
2097_HVti7xTm2ow,18,5,1,55219,0.0223,vanish
2097_HVti7xTm2ow,21,1,1,15763,0.1114,shrink
2097_HVti7xTm2ow,21,1,61,41068,0.0000,vanish
2097_HVti7xTm2ow,28,5,1,50164,0.1966,shrink
2097_HVti7xTm2ow,28,5,14,30431,0.2416,shrink
2097_HVti7xTm2ow,29,5,1,46999,0.0308,vanish
2097_HVti7xTm2ow,29,5,14,27406,0.1007,shrink
2097_HVti7xTm2ow,30,5,1,31464,0.0035,vanish
2097_HVti7xTm2ow,30,5,14,21436,0.0446,vanish
2097_HVti7xTm2ow,31,5,1,22347,0.0000,vanish
2097_HVti7xTm2ow,31,5,14,14554,0.0348,vanish
2097_HVti7xTm2ow,32,1,0,10848,0.0000,vanish
2097_HVti7xTm2ow,32,1,1,356,0.0000,vanish
2097_HVti7xTm2ow,32,4,1,16676,0.0000,vanish
2097_HVti7xTm2ow,32,4,14,10550,0.0481,vanish
2097_HVti7xTm2ow,33,4,1,12842,0.0009,vanish
2097_HVti7xTm2ow,33,3,14,7288,0.0696,vanish
2097_HVti7xTm2ow,34,3,1,4328,0.0515,vanish
2097_HVti7xTm2ow,34,2,14,2759,0.1838,shrink
2097_HVti7xTm2ow,35,2,1,3064,0.1514,shrink
2097_HVti7xTm2ow,35,1,14,955,0.2314,shrink
1296_oaQaoEjjG7I,4,2,75,5786,0.0000,vanish
1296_oaQaoEjjG7I,5,2,75,3900,0.0000,vanish
1296_oaQaoEjjG7I,6,2,75,2895,0.0000,vanish
1296_oaQaoEjjG7I,7,1,75,792,0.0000,vanish
1678__qxxSOgqMpc,14,5,22,439,0.1093,shrink
93_qZmq-lc8lAg,6,5,1,14600,0.1670,shrink
93_qZmq-lc8lAg,7,5,1,17218,0.1363,shrink
93_qZmq-lc8lAg,8,2,1,65565,0.0000,vanish
93_qZmq-lc8lAg,8,5,1,22534,0.1696,shrink
93_qZmq-lc8lAg,8,1,3,32835,0.0000,vanish
93_qZmq-lc8lAg,9,1,1,23799,0.0000,vanish
93_qZmq-lc8lAg,9,5,1,25578,0.1067,shrink
93_qZmq-lc8lAg,19,1,107,816,0.0000,vanish
93_qZmq-lc8lAg,21,2,107,851,0.0000,vanish
93_qZmq-lc8lAg,22,3,0,35071,0.0000,vanish
93_qZmq-lc8lAg,23,3,0,49831,0.0000,vanish
93_qZmq-lc8lAg,23,5,111,108451,0.2122,shrink
93_qZmq-lc8lAg,24,3,0,3194,0.0000,vanish
93_qZmq-lc8lAg,24,5,111,99966,0.0000,vanish
93_qZmq-lc8lAg,25,3,0,11876,0.0000,vanish
93_qZmq-lc8lAg,25,4,1,9674,0.0000,vanish
93_qZmq-lc8lAg,25,4,111,83005,0.0000,vanish
93_qZmq-lc8lAg,26,3,0,18232,0.0000,vanish
93_qZmq-lc8lAg,26,3,111,64545,0.0000,vanish
93_qZmq-lc8lAg,27,2,0,16801,0.0000,vanish
93_qZmq-lc8lAg,27,5,76,1017853,0.0937,vanish
93_qZmq-lc8lAg,27,2,111,52760,0.0000,vanish
93_qZmq-lc8lAg,28,2,0,16857,0.0000,vanish
93_qZmq-lc8lAg,28,5,76,819635,0.0063,vanish
93_qZmq-lc8lAg,28,1,111,23259,0.0000,vanish
93_qZmq-lc8lAg,29,2,0,17189,0.0000,vanish
93_qZmq-lc8lAg,29,5,76,615935,0.0000,vanish
93_qZmq-lc8lAg,30,2,0,18249,0.0000,vanish
93_qZmq-lc8lAg,30,4,76,514381,0.0000,vanish
93_qZmq-lc8lAg,31,2,0,18278,0.0000,vanish
93_qZmq-lc8lAg,31,3,76,302445,0.0000,vanish
93_qZmq-lc8lAg,32,4,0,78126,0.0000,vanish
93_qZmq-lc8lAg,32,2,0,18183,0.0000,vanish
93_qZmq-lc8lAg,32,2,76,76473,0.0000,vanish
93_qZmq-lc8lAg,32,2,76,18858,0.0000,vanish
93_qZmq-lc8lAg,33,3,0,58949,0.0000,vanish
93_qZmq-lc8lAg,33,2,0,18913,0.0000,vanish
93_qZmq-lc8lAg,33,5,1,42762,0.0000,vanish
93_qZmq-lc8lAg,33,2,69,56407,0.0000,vanish
93_qZmq-lc8lAg,33,1,76,5093,0.0000,vanish
93_qZmq-lc8lAg,34,2,0,19576,0.0000,vanish
93_qZmq-lc8lAg,34,1,69,5488,0.0000,vanish
93_qZmq-lc8lAg,34,1,69,4766,0.0000,vanish
93_qZmq-lc8lAg,34,1,69,8462,0.0000,vanish
93_qZmq-lc8lAg,34,1,109,36733,0.0000,vanish
93_qZmq-lc8lAg,35,1,0,10084,0.0000,vanish
93_qZmq-lc8lAg,35,2,0,19407,0.0000,vanish
93_qZmq-lc8lAg,36,2,0,20016,0.0000,vanish
93_qZmq-lc8lAg,36,1,1,643,0.0000,vanish
93_qZmq-lc8lAg,36,2,77,70913,0.0000,vanish
93_qZmq-lc8lAg,37,2,0,21626,0.0000,vanish
93_qZmq-lc8lAg,37,1,77,24921,0.0000,vanish
93_qZmq-lc8lAg,38,3,0,23040,0.0000,vanish
93_qZmq-lc8lAg,38,5,1,31882,0.2256,shrink
93_qZmq-lc8lAg,39,2,0,23470,0.0000,vanish
93_qZmq-lc8lAg,39,5,1,27243,0.2263,shrink
93_qZmq-lc8lAg,40,3,0,23664,0.0000,vanish
93_qZmq-lc8lAg,41,3,0,23685,0.0000,vanish
93_qZmq-lc8lAg,41,5,1,13164,0.1844,shrink
93_qZmq-lc8lAg,42,2,0,24733,0.0000,vanish
93_qZmq-lc8lAg,42,4,1,9723,0.2372,shrink
93_qZmq-lc8lAg,43,3,0,25640,0.0000,vanish
93_qZmq-lc8lAg,44,3,0,25454,0.0000,vanish
93_qZmq-lc8lAg,44,2,1,4216,0.0852,vanish
93_qZmq-lc8lAg,45,2,0,25060,0.0000,vanish
93_qZmq-lc8lAg,45,1,1,3682,0.0676,vanish
93_qZmq-lc8lAg,46,2,0,24168,0.0000,vanish
93_qZmq-lc8lAg,47,2,0,23841,0.0000,vanish
93_qZmq-lc8lAg,48,2,0,24287,0.0000,vanish
93_qZmq-lc8lAg,48,5,115,710368,0.2451,shrink
93_qZmq-lc8lAg,48,4,115,39593,0.0000,vanish
93_qZmq-lc8lAg,49,3,0,24577,0.0000,vanish
93_qZmq-lc8lAg,49,5,115,585441,0.1984,shrink
93_qZmq-lc8lAg,49,3,115,22822,0.0000,vanish
93_qZmq-lc8lAg,50,3,0,24181,0.0000,vanish
93_qZmq-lc8lAg,50,5,115,465259,0.0139,vanish
93_qZmq-lc8lAg,50,2,115,8260,0.0000,vanish
93_qZmq-lc8lAg,51,2,0,25049,0.0000,vanish
93_qZmq-lc8lAg,51,5,115,407858,0.0000,vanish
93_qZmq-lc8lAg,51,1,115,2405,0.0000,vanish
93_qZmq-lc8lAg,52,3,0,24738,0.0000,vanish
93_qZmq-lc8lAg,52,4,115,290679,0.0000,vanish
93_qZmq-lc8lAg,53,3,0,24630,0.0000,vanish
93_qZmq-lc8lAg,53,3,115,174130,0.0000,vanish
93_qZmq-lc8lAg,54,2,0,24219,0.0000,vanish
93_qZmq-lc8lAg,54,2,115,116179,0.0000,vanish
93_qZmq-lc8lAg,55,3,0,23926,0.0000,vanish
93_qZmq-lc8lAg,55,1,76,582,0.0000,vanish
93_qZmq-lc8lAg,55,1,115,6458,0.0000,vanish
93_qZmq-lc8lAg,56,2,0,24071,0.0000,vanish
93_qZmq-lc8lAg,56,5,77,242629,0.1918,shrink
93_qZmq-lc8lAg,57,2,0,23341,0.0000,vanish
93_qZmq-lc8lAg,57,5,77,225780,0.0329,vanish
93_qZmq-lc8lAg,57,3,107,13344,0.0000,vanish
93_qZmq-lc8lAg,58,2,0,20852,0.0000,vanish
93_qZmq-lc8lAg,58,5,77,174696,0.0000,vanish
93_qZmq-lc8lAg,59,2,0,20315,0.0000,vanish
93_qZmq-lc8lAg,59,4,77,120085,0.0000,vanish
93_qZmq-lc8lAg,59,5,90,209434,0.0759,vanish
93_qZmq-lc8lAg,60,2,0,19283,0.0000,vanish
93_qZmq-lc8lAg,60,5,1,1573125,0.0786,vanish
93_qZmq-lc8lAg,60,5,3,1705512,0.2071,shrink
93_qZmq-lc8lAg,60,3,77,93531,0.0000,vanish
93_qZmq-lc8lAg,60,5,90,186922,0.0000,vanish
93_qZmq-lc8lAg,61,2,0,20127,0.0000,vanish
93_qZmq-lc8lAg,61,5,1,1355734,0.0533,vanish
93_qZmq-lc8lAg,61,2,77,47233,0.0000,vanish
93_qZmq-lc8lAg,61,4,90,147282,0.0000,vanish
93_qZmq-lc8lAg,61,3,107,35753,0.0000,vanish
93_qZmq-lc8lAg,61,3,107,22046,0.0003,vanish
93_qZmq-lc8lAg,62,2,0,18897,0.0000,vanish
93_qZmq-lc8lAg,62,5,1,1157284,0.0004,vanish
93_qZmq-lc8lAg,62,1,77,7428,0.0000,vanish
93_qZmq-lc8lAg,62,3,90,105103,0.0000,vanish
93_qZmq-lc8lAg,62,2,107,91089,0.2074,shrink
93_qZmq-lc8lAg,63,1,0,54989,0.0000,vanish
93_qZmq-lc8lAg,63,1,0,16713,0.0000,vanish
93_qZmq-lc8lAg,63,5,1,1024441,0.0000,vanish
93_qZmq-lc8lAg,63,4,1,12123,0.0000,vanish
93_qZmq-lc8lAg,63,5,3,1831920,0.1924,shrink
93_qZmq-lc8lAg,63,2,90,79783,0.0000,vanish
93_qZmq-lc8lAg,64,1,0,6166,0.0000,vanish
93_qZmq-lc8lAg,64,1,0,12868,0.0000,vanish
93_qZmq-lc8lAg,64,4,1,681579,0.0000,vanish
93_qZmq-lc8lAg,64,1,77,408,0.0000,vanish
93_qZmq-lc8lAg,64,1,90,16049,0.0000,vanish
93_qZmq-lc8lAg,65,3,1,225804,0.0000,vanish
93_qZmq-lc8lAg,65,4,107,130623,0.0661,vanish
93_qZmq-lc8lAg,65,3,107,25464,0.0000,vanish
93_qZmq-lc8lAg,66,2,1,138022,0.0000,vanish
93_qZmq-lc8lAg,66,3,107,42650,0.0000,vanish
93_qZmq-lc8lAg,67,1,1,431,0.0000,vanish
93_qZmq-lc8lAg,69,5,3,1413098,0.1864,shrink
93_qZmq-lc8lAg,70,5,3,1156574,0.1321,shrink
93_qZmq-lc8lAg,70,4,107,74877,0.0000,vanish
93_qZmq-lc8lAg,71,4,3,898403,0.1700,shrink
93_qZmq-lc8lAg,71,4,107,130344,0.0561,vanish
93_qZmq-lc8lAg,72,3,3,771209,0.1981,shrink
93_qZmq-lc8lAg,72,3,107,156456,0.2103,shrink
93_qZmq-lc8lAg,73,1,90,883,0.0000,vanish
50_9mZFBNGzmok,21,5,29,28120,0.1384,shrink
50_9mZFBNGzmok,22,5,29,29052,0.0531,vanish
50_9mZFBNGzmok,23,5,29,29283,0.0549,vanish
50_9mZFBNGzmok,24,5,29,27409,0.0748,vanish
50_9mZFBNGzmok,25,5,29,25698,0.0928,vanish
50_9mZFBNGzmok,26,5,29,22209,0.1415,shrink
50_9mZFBNGzmok,27,5,29,20403,0.2465,shrink
709_S9b4zzhzYXQ,23,5,29,4654,0.0000,vanish
709_S9b4zzhzYXQ,24,5,29,4728,0.0000,vanish
709_S9b4zzhzYXQ,25,5,29,4936,0.1408,shrink
709_S9b4zzhzYXQ,38,5,67,14027,0.2425,shrink
709_S9b4zzhzYXQ,39,5,28,42415,0.0050,vanish
709_S9b4zzhzYXQ,39,5,67,13680,0.0000,vanish
709_S9b4zzhzYXQ,40,4,28,40947,0.0052,vanish
709_S9b4zzhzYXQ,40,4,67,13276,0.0000,vanish
709_S9b4zzhzYXQ,41,3,28,39467,0.0054,vanish
709_S9b4zzhzYXQ,41,3,67,13121,0.0058,vanish
709_S9b4zzhzYXQ,42,2,28,31165,0.0069,vanish
709_S9b4zzhzYXQ,42,2,29,12822,0.0000,vanish
709_S9b4zzhzYXQ,42,2,67,11546,0.0712,vanish
709_S9b4zzhzYXQ,43,1,28,14614,0.0146,vanish
1132_ngMJTWUanCA,0,3,22,859,0.0000,vanish
1132_ngMJTWUanCA,15,1,22,1797,0.0000,vanish
1132_ngMJTWUanCA,31,5,69,3554,0.2206,shrink
1132_ngMJTWUanCA,32,5,69,3217,0.1529,shrink
1132_ngMJTWUanCA,33,5,69,2530,0.0798,vanish
1132_ngMJTWUanCA,34,5,69,1781,0.0000,vanish
1132_ngMJTWUanCA,35,4,69,1480,0.0000,vanish
1132_ngMJTWUanCA,36,3,69,773,0.0000,vanish
1132_ngMJTWUanCA,37,2,69,484,0.0000,vanish
1010_kI0mOZirPGs,1,3,86,38333,0.0000,vanish
1010_kI0mOZirPGs,2,2,86,22747,0.0000,vanish
1010_kI0mOZirPGs,3,1,86,12981,0.0000,vanish
1010_kI0mOZirPGs,6,5,0,119477,0.0000,vanish
1010_kI0mOZirPGs,6,1,15,338,0.0592,vanish
1010_kI0mOZirPGs,7,5,0,119960,0.0504,vanish
1010_kI0mOZirPGs,8,5,0,105883,0.0000,vanish
1010_kI0mOZirPGs,9,4,0,95862,0.0000,vanish
1010_kI0mOZirPGs,9,5,13,89981,0.2158,shrink
1010_kI0mOZirPGs,9,1,67,6449,0.0000,vanish
1010_kI0mOZirPGs,10,3,0,64678,0.0000,vanish
1010_kI0mOZirPGs,10,5,13,75722,0.2439,shrink
1010_kI0mOZirPGs,11,2,0,33603,0.0000,vanish
1010_kI0mOZirPGs,12,1,0,18342,0.0000,vanish
1010_kI0mOZirPGs,12,5,13,63174,0.2350,shrink
1010_kI0mOZirPGs,15,5,13,11778,0.2338,shrink
1010_kI0mOZirPGs,15,4,13,12878,0.0000,vanish
1010_kI0mOZirPGs,16,5,13,33551,0.2021,shrink
1010_kI0mOZirPGs,16,2,86,1225,0.0000,vanish
1010_kI0mOZirPGs,17,5,13,27412,0.2451,shrink
1010_kI0mOZirPGs,17,5,86,12300,0.0000,vanish
1010_kI0mOZirPGs,18,3,13,2386,0.0000,vanish
1010_kI0mOZirPGs,18,5,13,23216,0.2292,shrink
1010_kI0mOZirPGs,19,3,13,6118,0.0000,vanish
1010_kI0mOZirPGs,19,2,13,12805,0.1605,shrink
1010_kI0mOZirPGs,19,2,86,3922,0.0000,vanish
1010_kI0mOZirPGs,20,2,13,6089,0.1373,shrink
1010_kI0mOZirPGs,21,2,0,9166,0.0000,vanish
1010_kI0mOZirPGs,21,1,13,1620,0.0000,vanish
1010_kI0mOZirPGs,21,1,15,5389,0.0000,vanish
1010_kI0mOZirPGs,21,1,15,566,0.0000,vanish
1010_kI0mOZirPGs,22,2,0,29191,0.0381,vanish
1010_kI0mOZirPGs,22,3,0,49485,0.0000,vanish
1010_kI0mOZirPGs,23,1,0,1603,0.0000,vanish
1010_kI0mOZirPGs,23,2,8,38547,0.0383,vanish
1010_kI0mOZirPGs,23,4,13,6566,0.1001,shrink
1010_kI0mOZirPGs,23,2,15,22156,0.2351,shrink
1010_kI0mOZirPGs,24,1,8,24667,0.0118,vanish
1010_kI0mOZirPGs,24,5,13,4073,0.0000,vanish
1010_kI0mOZirPGs,24,2,15,17329,0.0997,vanish
1010_kI0mOZirPGs,25,1,0,4397,0.0000,vanish
1010_kI0mOZirPGs,25,3,0,1156,0.0000,vanish
1010_kI0mOZirPGs,25,1,13,1355,0.0000,vanish
1010_kI0mOZirPGs,25,1,15,5547,0.0000,vanish
1010_kI0mOZirPGs,25,3,61,67447,0.0000,vanish
1010_kI0mOZirPGs,26,2,0,975,0.0000,vanish
1010_kI0mOZirPGs,26,2,61,32796,0.0000,vanish
1010_kI0mOZirPGs,27,1,0,20066,0.0000,vanish
1010_kI0mOZirPGs,27,1,61,9182,0.0000,vanish
1010_kI0mOZirPGs,27,1,61,1490,0.0000,vanish
1010_kI0mOZirPGs,28,1,13,2711,0.0000,vanish
1010_kI0mOZirPGs,37,1,86,16976,0.0000,vanish
1010_kI0mOZirPGs,38,2,0,42309,0.0000,vanish
1010_kI0mOZirPGs,39,2,0,64671,0.0000,vanish
1010_kI0mOZirPGs,39,2,13,10091,0.0000,vanish
1010_kI0mOZirPGs,40,1,13,4756,0.0000,vanish
1010_kI0mOZirPGs,41,1,29,539,0.0000,vanish
1010_kI0mOZirPGs,41,2,86,31645,0.0000,vanish
1010_kI0mOZirPGs,42,1,86,20239,0.0000,vanish
1010_kI0mOZirPGs,44,2,29,3173,0.0000,vanish
1010_kI0mOZirPGs,44,2,107,5070,0.0000,vanish
1010_kI0mOZirPGs,45,1,29,3336,0.0000,vanish
1010_kI0mOZirPGs,56,2,29,1918,0.0000,vanish
1010_kI0mOZirPGs,57,1,29,2391,0.0000,vanish
1010_kI0mOZirPGs,58,1,29,2412,0.0000,vanish
1010_kI0mOZirPGs,59,2,29,2553,0.0000,vanish
1010_kI0mOZirPGs,60,2,29,3646,0.0000,vanish
1010_kI0mOZirPGs,61,1,29,2169,0.0000,vanish
1010_kI0mOZirPGs,62,2,29,1969,0.0000,vanish
1010_kI0mOZirPGs,63,1,29,1544,0.0000,vanish
1010_kI0mOZirPGs,64,3,29,1563,0.0000,vanish
1010_kI0mOZirPGs,65,3,29,1780,0.0000,vanish
1010_kI0mOZirPGs,66,4,29,1602,0.0000,vanish
1010_kI0mOZirPGs,67,5,29,1985,0.0000,vanish
1010_kI0mOZirPGs,68,5,29,2983,0.0047,vanish
1010_kI0mOZirPGs,69,5,29,3244,0.0000,vanish
1010_kI0mOZirPGs,71,3,15,84528,0.1759,shrink
1010_kI0mOZirPGs,72,3,15,70302,0.1382,shrink
1010_kI0mOZirPGs,73,4,86,10848,0.0195,vanish
1010_kI0mOZirPGs,74,1,15,4519,0.0000,vanish
1010_kI0mOZirPGs,74,3,86,7043,0.0000,vanish
1010_kI0mOZirPGs,75,2,86,4975,0.0000,vanish
1010_kI0mOZirPGs,76,5,13,8832,0.2375,shrink
1010_kI0mOZirPGs,76,5,15,79006,0.2093,shrink
1010_kI0mOZirPGs,76,1,86,1512,0.0000,vanish
1010_kI0mOZirPGs,77,5,13,8889,0.0466,vanish
1010_kI0mOZirPGs,78,5,13,8747,0.0000,vanish
1010_kI0mOZirPGs,78,5,15,28560,0.2419,shrink
1010_kI0mOZirPGs,79,5,13,7086,0.0007,vanish
1010_kI0mOZirPGs,79,5,15,34529,0.2436,shrink
1010_kI0mOZirPGs,80,5,13,6233,0.0000,vanish
1010_kI0mOZirPGs,80,4,15,30008,0.1603,shrink
1010_kI0mOZirPGs,81,4,13,5518,0.0000,vanish
1010_kI0mOZirPGs,81,5,15,28323,0.2371,shrink
1010_kI0mOZirPGs,82,3,13,4056,0.0000,vanish
1010_kI0mOZirPGs,82,5,15,25097,0.0628,vanish
1010_kI0mOZirPGs,82,3,86,9809,0.0000,vanish
1010_kI0mOZirPGs,83,2,13,2559,0.0000,vanish
1010_kI0mOZirPGs,83,3,15,18615,0.0000,vanish
1010_kI0mOZirPGs,83,3,86,7500,0.0000,vanish
1010_kI0mOZirPGs,84,1,13,1324,0.0000,vanish
1010_kI0mOZirPGs,84,1,15,14120,0.0021,vanish
1010_kI0mOZirPGs,84,2,86,5241,0.0000,vanish
1010_kI0mOZirPGs,86,2,15,4022,0.0000,vanish
1010_kI0mOZirPGs,87,1,15,394,0.0000,vanish
1350_N9tha05fPX8,2,5,23,5741,0.2491,shrink
1350_N9tha05fPX8,2,3,61,473,0.0000,vanish
1350_N9tha05fPX8,3,5,23,5192,0.2469,shrink
1350_N9tha05fPX8,3,5,61,2819,0.1146,shrink
1350_N9tha05fPX8,4,5,61,6390,0.1286,shrink
1350_N9tha05fPX8,5,5,23,2852,0.2335,shrink
1350_N9tha05fPX8,5,5,61,9763,0.0675,vanish
1350_N9tha05fPX8,6,5,23,1939,0.0000,vanish
1350_N9tha05fPX8,7,4,23,1430,0.0000,vanish
1350_N9tha05fPX8,8,3,23,1282,0.0000,vanish
1350_N9tha05fPX8,9,2,23,1206,0.0000,vanish
1350_N9tha05fPX8,10,1,23,666,0.0000,vanish
1350_N9tha05fPX8,23,5,61,8096,0.2323,shrink
1350_N9tha05fPX8,24,5,61,9358,0.1017,shrink
1350_N9tha05fPX8,25,5,61,9656,0.0774,vanish
1350_N9tha05fPX8,26,5,61,9932,0.0916,vanish
1350_N9tha05fPX8,27,4,61,9754,0.1795,shrink
1350_N9tha05fPX8,54,5,30,8484,0.1327,shrink
1350_N9tha05fPX8,55,5,30,8471,0.1251,shrink
1350_N9tha05fPX8,57,3,73,4958,0.2081,shrink
2056_r5M69R4-YBw,0,5,31,5457,0.0000,vanish
2056_r5M69R4-YBw,0,2,31,3455,0.0000,vanish
2056_r5M69R4-YBw,0,5,38,4427,0.0208,vanish
2056_r5M69R4-YBw,0,5,69,11794,0.1695,shrink
2056_r5M69R4-YBw,1,4,31,3313,0.0000,vanish
2056_r5M69R4-YBw,1,1,31,958,0.0000,vanish
2056_r5M69R4-YBw,1,5,38,3417,0.0214,vanish
2056_r5M69R4-YBw,1,5,69,10297,0.1552,shrink
2056_r5M69R4-YBw,2,3,31,2219,0.0000,vanish
2056_r5M69R4-YBw,2,5,38,3200,0.0234,vanish
2056_r5M69R4-YBw,2,5,69,9376,0.1024,shrink
2056_r5M69R4-YBw,3,2,31,826,0.0000,vanish
2056_r5M69R4-YBw,3,5,38,2614,0.0000,vanish
2056_r5M69R4-YBw,3,5,69,8275,0.0642,vanish
2056_r5M69R4-YBw,4,4,38,2184,0.0000,vanish
2056_r5M69R4-YBw,4,5,69,7153,0.0050,vanish
2056_r5M69R4-YBw,5,3,38,808,0.0000,vanish
2056_r5M69R4-YBw,5,5,69,6265,0.0000,vanish
2056_r5M69R4-YBw,6,2,38,723,0.0000,vanish
2056_r5M69R4-YBw,6,4,69,5343,0.0000,vanish
2056_r5M69R4-YBw,7,3,69,3489,0.0000,vanish
2056_r5M69R4-YBw,8,2,69,2427,0.0000,vanish
2056_r5M69R4-YBw,9,1,69,868,0.0000,vanish
2056_r5M69R4-YBw,19,5,69,7818,0.0384,vanish
2056_r5M69R4-YBw,20,5,69,5796,0.0000,vanish
2056_r5M69R4-YBw,21,4,69,3697,0.0000,vanish
2056_r5M69R4-YBw,22,3,69,2862,0.0000,vanish
2056_r5M69R4-YBw,23,2,69,875,0.0000,vanish
2056_r5M69R4-YBw,24,1,69,300,0.0000,vanish
2056_r5M69R4-YBw,27,3,69,2480,0.0492,vanish
2056_r5M69R4-YBw,28,2,69,1715,0.0000,vanish
2056_r5M69R4-YBw,36,5,31,2997,0.2079,shrink
2056_r5M69R4-YBw,37,4,31,2373,0.1323,shrink
2056_r5M69R4-YBw,38,4,31,1527,0.0013,vanish
2056_r5M69R4-YBw,39,3,31,1269,0.0000,vanish
2056_r5M69R4-YBw,40,2,31,752,0.0000,vanish
1466_X9tU8ybzcFs,0,5,24,103409,0.0000,vanish
1466_X9tU8ybzcFs,0,5,67,157086,0.2411,shrink
1466_X9tU8ybzcFs,1,4,24,103591,0.0000,vanish
1466_X9tU8ybzcFs,1,5,67,159214,0.1141,shrink
1466_X9tU8ybzcFs,2,3,24,106320,0.0000,vanish
1466_X9tU8ybzcFs,2,5,67,161317,0.0070,vanish
1466_X9tU8ybzcFs,3,3,24,106110,0.0000,vanish
1466_X9tU8ybzcFs,3,5,67,162146,0.0000,vanish
1466_X9tU8ybzcFs,4,3,24,105285,0.0000,vanish
1466_X9tU8ybzcFs,4,4,67,162628,0.0000,vanish
1466_X9tU8ybzcFs,5,2,24,103860,0.0000,vanish
1466_X9tU8ybzcFs,5,5,67,162390,0.0000,vanish
1466_X9tU8ybzcFs,6,2,24,104731,0.0000,vanish
1466_X9tU8ybzcFs,6,4,67,161722,0.0000,vanish
1466_X9tU8ybzcFs,7,2,24,102819,0.0000,vanish
1466_X9tU8ybzcFs,7,5,67,162637,0.0044,vanish
1466_X9tU8ybzcFs,8,3,24,99488,0.0000,vanish
1466_X9tU8ybzcFs,8,5,67,162189,0.0762,vanish
1466_X9tU8ybzcFs,9,3,24,96036,0.0000,vanish
1466_X9tU8ybzcFs,9,5,67,162677,0.1580,shrink
1466_X9tU8ybzcFs,10,5,24,91443,0.1479,shrink
1466_X9tU8ybzcFs,21,2,61,4316,0.0000,vanish
1466_X9tU8ybzcFs,22,1,24,459,0.0000,vanish
1466_X9tU8ybzcFs,28,5,24,35289,0.2319,shrink
1466_X9tU8ybzcFs,29,5,24,31957,0.2185,shrink
1466_X9tU8ybzcFs,30,5,24,24497,0.1384,shrink
1466_X9tU8ybzcFs,30,2,56,2615,0.0000,vanish
1466_X9tU8ybzcFs,31,5,24,22017,0.0668,vanish
1466_X9tU8ybzcFs,31,1,56,532,0.0000,vanish
1466_X9tU8ybzcFs,32,5,24,15823,0.0000,vanish
1466_X9tU8ybzcFs,33,4,24,10543,0.0000,vanish
1466_X9tU8ybzcFs,34,3,24,8482,0.0000,vanish
1466_X9tU8ybzcFs,35,2,24,3548,0.0000,vanish
1466_X9tU8ybzcFs,36,1,24,1470,0.0000,vanish
1466_X9tU8ybzcFs,36,1,61,2964,0.0000,vanish
667_lnly4FHs6OQ,0,2,13,2447,0.0000,vanish
667_lnly4FHs6OQ,1,2,13,2951,0.0000,vanish
667_lnly4FHs6OQ,2,2,13,2851,0.0000,vanish
667_lnly4FHs6OQ,3,2,13,2854,0.0256,vanish
667_lnly4FHs6OQ,6,5,13,2646,0.1731,shrink
667_lnly4FHs6OQ,7,5,13,3044,0.1922,shrink
667_lnly4FHs6OQ,8,4,13,2941,0.1465,shrink
667_lnly4FHs6OQ,9,3,13,2994,0.1944,shrink
667_lnly4FHs6OQ,13,5,13,3365,0.0478,vanish
667_lnly4FHs6OQ,14,5,13,3417,0.0079,vanish
667_lnly4FHs6OQ,15,5,13,2949,0.0000,vanish
667_lnly4FHs6OQ,30,5,56,17613,0.1374,shrink
667_lnly4FHs6OQ,31,5,56,17113,0.0405,vanish
667_lnly4FHs6OQ,32,5,56,15011,0.0134,vanish
667_lnly4FHs6OQ,33,5,56,9477,0.0161,vanish
667_lnly4FHs6OQ,34,2,13,2046,0.0000,vanish
667_lnly4FHs6OQ,34,1,13,1377,0.0000,vanish
667_lnly4FHs6OQ,34,4,56,5694,0.0269,vanish
667_lnly4FHs6OQ,35,1,13,787,0.0000,vanish
667_lnly4FHs6OQ,35,1,13,478,0.0000,vanish
667_lnly4FHs6OQ,35,3,56,2601,0.0588,vanish
667_lnly4FHs6OQ,36,2,56,669,0.2287,shrink
667_lnly4FHs6OQ,36,5,61,1927,0.0000,vanish
667_lnly4FHs6OQ,37,4,61,1686,0.0000,vanish
667_lnly4FHs6OQ,38,3,61,1752,0.0000,vanish
667_lnly4FHs6OQ,39,3,61,1898,0.0000,vanish
667_lnly4FHs6OQ,40,2,61,2064,0.0000,vanish
667_lnly4FHs6OQ,41,3,13,458,0.0000,vanish
667_lnly4FHs6OQ,42,2,13,2039,0.0000,vanish
667_lnly4FHs6OQ,42,2,13,313,0.0000,vanish
